product_id^|^mtl_id^|^portfolio^|^tariff_option^|^sim_only_to^|^mt_description^|^mt_desc_for_channel_remarks^|^report_description^|^is_active^|^sub_stufen_wert^|^rate_eu_tariff^|^rate_eu_mtid^|^national_minutes^|^landline_minutes^|^vodafone_minutes^|^d1_minutes^|^eplus_minutes^|^o2_minutes^|^vodafone_sms^|^other_network_sms^|^national_sms^|^vodafone_mms^|^internet_volume^|^minimum_requirement^|^maximum_requirement^|^creation_date^|^mt_id_group^|^to_only^|^sim_only_discount^|^soc_discount
484^|^536^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^485^|^485^|^46.2101^|^46.2101^|^485^|^485^|^485^|^485^|^485^|^485^|^485^|^485^|^485^|^485^|^485^|^485^|^485^|^20180203^|^485^|^1^|^485^|^0
485^|^537^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^486^|^486^|^46.2101^|^46.2101^|^486^|^486^|^486^|^486^|^486^|^486^|^486^|^486^|^486^|^486^|^486^|^486^|^486^|^20181114^|^486^|^1^|^486^|^0
486^|^538^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^487^|^487^|^46.2101^|^46.2101^|^487^|^487^|^487^|^487^|^487^|^487^|^487^|^487^|^487^|^487^|^487^|^487^|^487^|^20180521^|^487^|^1^|^487^|^0
487^|^539^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^488^|^488^|^46.2101^|^46.2101^|^488^|^488^|^488^|^488^|^488^|^488^|^488^|^488^|^488^|^488^|^488^|^488^|^488^|^20181211^|^488^|^1^|^488^|^0
488^|^540^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^489^|^489^|^46.2101^|^46.2101^|^489^|^489^|^489^|^489^|^489^|^489^|^489^|^489^|^489^|^489^|^489^|^489^|^489^|^20181011^|^489^|^1^|^489^|^0
489^|^541^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^490^|^490^|^46.2101^|^46.2101^|^490^|^490^|^490^|^490^|^490^|^490^|^490^|^490^|^490^|^490^|^490^|^490^|^490^|^20181029^|^490^|^1^|^490^|^0
490^|^542^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^491^|^491^|^46.2101^|^46.2101^|^491^|^491^|^491^|^491^|^491^|^491^|^491^|^491^|^491^|^491^|^491^|^491^|^491^|^20181006^|^491^|^1^|^491^|^0
491^|^543^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^492^|^492^|^46.2101^|^46.2101^|^492^|^492^|^492^|^492^|^492^|^492^|^492^|^492^|^492^|^492^|^492^|^492^|^492^|^20180511^|^492^|^1^|^492^|^0
492^|^544^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^493^|^493^|^46.2101^|^46.2101^|^493^|^493^|^493^|^493^|^493^|^493^|^493^|^493^|^493^|^493^|^493^|^493^|^493^|^20180302^|^493^|^1^|^493^|^0
493^|^545^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^494^|^494^|^46.2101^|^46.2101^|^494^|^494^|^494^|^494^|^494^|^494^|^494^|^494^|^494^|^494^|^494^|^494^|^494^|^20181224^|^494^|^1^|^494^|^0
494^|^546^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^495^|^495^|^46.2101^|^46.2101^|^495^|^495^|^495^|^495^|^495^|^495^|^495^|^495^|^495^|^495^|^495^|^495^|^495^|^20180115^|^495^|^1^|^495^|^0
495^|^547^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^496^|^496^|^46.2101^|^46.2101^|^496^|^496^|^496^|^496^|^496^|^496^|^496^|^496^|^496^|^496^|^496^|^496^|^496^|^20180219^|^496^|^1^|^496^|^0
496^|^548^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^497^|^497^|^46.2101^|^46.2101^|^497^|^497^|^497^|^497^|^497^|^497^|^497^|^497^|^497^|^497^|^497^|^497^|^497^|^20180804^|^497^|^1^|^497^|^0
497^|^549^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^498^|^498^|^46.2101^|^46.2101^|^498^|^498^|^498^|^498^|^498^|^498^|^498^|^498^|^498^|^498^|^498^|^498^|^498^|^20180904^|^498^|^1^|^498^|^0
498^|^550^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^499^|^499^|^46.2101^|^46.2101^|^499^|^499^|^499^|^499^|^499^|^499^|^499^|^499^|^499^|^499^|^499^|^499^|^499^|^20180129^|^499^|^1^|^499^|^0
499^|^551^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^500^|^500^|^46.2101^|^46.2101^|^500^|^500^|^500^|^500^|^500^|^500^|^500^|^500^|^500^|^500^|^500^|^500^|^500^|^20180603^|^500^|^1^|^500^|^0
500^|^552^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^501^|^501^|^46.2101^|^46.2101^|^501^|^501^|^501^|^501^|^501^|^501^|^501^|^501^|^501^|^501^|^501^|^501^|^501^|^20180608^|^501^|^1^|^501^|^0
501^|^553^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^502^|^502^|^46.2101^|^46.2101^|^502^|^502^|^502^|^502^|^502^|^502^|^502^|^502^|^502^|^502^|^502^|^502^|^502^|^20180611^|^502^|^1^|^502^|^0
502^|^554^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^503^|^503^|^46.2101^|^46.2101^|^503^|^503^|^503^|^503^|^503^|^503^|^503^|^503^|^503^|^503^|^503^|^503^|^503^|^20181209^|^503^|^1^|^503^|^0
503^|^555^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^504^|^504^|^46.2101^|^46.2101^|^504^|^504^|^504^|^504^|^504^|^504^|^504^|^504^|^504^|^504^|^504^|^504^|^504^|^20180519^|^504^|^1^|^504^|^0
504^|^556^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^505^|^505^|^46.2101^|^46.2101^|^505^|^505^|^505^|^505^|^505^|^505^|^505^|^505^|^505^|^505^|^505^|^505^|^505^|^20180731^|^505^|^1^|^505^|^0
505^|^557^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^506^|^506^|^46.2101^|^46.2101^|^506^|^506^|^506^|^506^|^506^|^506^|^506^|^506^|^506^|^506^|^506^|^506^|^506^|^20181123^|^506^|^1^|^506^|^0
506^|^558^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^507^|^507^|^46.2101^|^46.2101^|^507^|^507^|^507^|^507^|^507^|^507^|^507^|^507^|^507^|^507^|^507^|^507^|^507^|^20180504^|^507^|^1^|^507^|^0
507^|^559^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^508^|^508^|^46.2101^|^46.2101^|^508^|^508^|^508^|^508^|^508^|^508^|^508^|^508^|^508^|^508^|^508^|^508^|^508^|^20181222^|^508^|^1^|^508^|^0
508^|^560^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^509^|^509^|^46.2101^|^46.2101^|^509^|^509^|^509^|^509^|^509^|^509^|^509^|^509^|^509^|^509^|^509^|^509^|^509^|^20181009^|^509^|^1^|^509^|^0
509^|^561^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^510^|^510^|^46.2101^|^46.2101^|^510^|^510^|^510^|^510^|^510^|^510^|^510^|^510^|^510^|^510^|^510^|^510^|^510^|^20181020^|^510^|^1^|^510^|^0
510^|^562^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^511^|^511^|^46.2101^|^46.2101^|^511^|^511^|^511^|^511^|^511^|^511^|^511^|^511^|^511^|^511^|^511^|^511^|^511^|^20181014^|^511^|^1^|^511^|^0
511^|^563^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^512^|^512^|^46.2101^|^46.2101^|^512^|^512^|^512^|^512^|^512^|^512^|^512^|^512^|^512^|^512^|^512^|^512^|^512^|^20181021^|^512^|^1^|^512^|^0
512^|^564^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^513^|^513^|^46.2101^|^46.2101^|^513^|^513^|^513^|^513^|^513^|^513^|^513^|^513^|^513^|^513^|^513^|^513^|^513^|^20181211^|^513^|^1^|^513^|^0
513^|^565^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^514^|^514^|^46.2101^|^46.2101^|^514^|^514^|^514^|^514^|^514^|^514^|^514^|^514^|^514^|^514^|^514^|^514^|^514^|^20181022^|^514^|^1^|^514^|^0
514^|^566^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^515^|^515^|^46.2101^|^46.2101^|^515^|^515^|^515^|^515^|^515^|^515^|^515^|^515^|^515^|^515^|^515^|^515^|^515^|^20180605^|^515^|^1^|^515^|^0
515^|^567^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^516^|^516^|^46.2101^|^46.2101^|^516^|^516^|^516^|^516^|^516^|^516^|^516^|^516^|^516^|^516^|^516^|^516^|^516^|^20181223^|^516^|^1^|^516^|^0
516^|^568^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^517^|^517^|^46.2101^|^46.2101^|^517^|^517^|^517^|^517^|^517^|^517^|^517^|^517^|^517^|^517^|^517^|^517^|^517^|^20180913^|^517^|^1^|^517^|^0
517^|^569^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^518^|^518^|^46.2101^|^46.2101^|^518^|^518^|^518^|^518^|^518^|^518^|^518^|^518^|^518^|^518^|^518^|^518^|^518^|^20180927^|^518^|^1^|^518^|^0
518^|^570^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^519^|^519^|^46.2101^|^46.2101^|^519^|^519^|^519^|^519^|^519^|^519^|^519^|^519^|^519^|^519^|^519^|^519^|^519^|^20180924^|^519^|^1^|^519^|^0
519^|^571^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^520^|^520^|^46.2101^|^46.2101^|^520^|^520^|^520^|^520^|^520^|^520^|^520^|^520^|^520^|^520^|^520^|^520^|^520^|^20180808^|^520^|^1^|^520^|^0
520^|^572^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^521^|^521^|^46.2101^|^46.2101^|^521^|^521^|^521^|^521^|^521^|^521^|^521^|^521^|^521^|^521^|^521^|^521^|^521^|^20180615^|^521^|^1^|^521^|^0
521^|^573^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^522^|^522^|^46.2101^|^46.2101^|^522^|^522^|^522^|^522^|^522^|^522^|^522^|^522^|^522^|^522^|^522^|^522^|^522^|^20180729^|^522^|^1^|^522^|^0
522^|^574^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^523^|^523^|^46.2101^|^46.2101^|^523^|^523^|^523^|^523^|^523^|^523^|^523^|^523^|^523^|^523^|^523^|^523^|^523^|^20180107^|^523^|^1^|^523^|^0
523^|^575^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^524^|^524^|^46.2101^|^46.2101^|^524^|^524^|^524^|^524^|^524^|^524^|^524^|^524^|^524^|^524^|^524^|^524^|^524^|^20180107^|^524^|^1^|^524^|^0
524^|^576^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^525^|^525^|^46.2101^|^46.2101^|^525^|^525^|^525^|^525^|^525^|^525^|^525^|^525^|^525^|^525^|^525^|^525^|^525^|^20180304^|^525^|^1^|^525^|^0
525^|^577^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^526^|^526^|^46.2101^|^46.2101^|^526^|^526^|^526^|^526^|^526^|^526^|^526^|^526^|^526^|^526^|^526^|^526^|^526^|^20180726^|^526^|^1^|^526^|^0
526^|^578^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^527^|^527^|^46.2101^|^46.2101^|^527^|^527^|^527^|^527^|^527^|^527^|^527^|^527^|^527^|^527^|^527^|^527^|^527^|^20181121^|^527^|^1^|^527^|^0
527^|^579^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^528^|^528^|^46.2101^|^46.2101^|^528^|^528^|^528^|^528^|^528^|^528^|^528^|^528^|^528^|^528^|^528^|^528^|^528^|^20180511^|^528^|^1^|^528^|^0
528^|^580^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^529^|^529^|^46.2101^|^46.2101^|^529^|^529^|^529^|^529^|^529^|^529^|^529^|^529^|^529^|^529^|^529^|^529^|^529^|^20180615^|^529^|^1^|^529^|^0
529^|^581^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^530^|^530^|^46.2101^|^46.2101^|^530^|^530^|^530^|^530^|^530^|^530^|^530^|^530^|^530^|^530^|^530^|^530^|^530^|^20180617^|^530^|^1^|^530^|^0
530^|^582^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^531^|^531^|^46.2101^|^46.2101^|^531^|^531^|^531^|^531^|^531^|^531^|^531^|^531^|^531^|^531^|^531^|^531^|^531^|^20181108^|^531^|^1^|^531^|^0
531^|^583^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^532^|^532^|^46.2101^|^46.2101^|^532^|^532^|^532^|^532^|^532^|^532^|^532^|^532^|^532^|^532^|^532^|^532^|^532^|^20180424^|^532^|^1^|^532^|^0
532^|^584^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^533^|^533^|^46.2101^|^46.2101^|^533^|^533^|^533^|^533^|^533^|^533^|^533^|^533^|^533^|^533^|^533^|^533^|^533^|^20181202^|^533^|^1^|^533^|^0
533^|^585^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^534^|^534^|^46.2101^|^46.2101^|^534^|^534^|^534^|^534^|^534^|^534^|^534^|^534^|^534^|^534^|^534^|^534^|^534^|^20180916^|^534^|^1^|^534^|^0
534^|^586^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^535^|^535^|^46.2101^|^46.2101^|^535^|^535^|^535^|^535^|^535^|^535^|^535^|^535^|^535^|^535^|^535^|^535^|^535^|^20180608^|^535^|^1^|^535^|^0
535^|^587^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^536^|^536^|^46.2101^|^46.2101^|^536^|^536^|^536^|^536^|^536^|^536^|^536^|^536^|^536^|^536^|^536^|^536^|^536^|^20180910^|^536^|^1^|^536^|^0
536^|^588^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^537^|^537^|^46.2101^|^46.2101^|^537^|^537^|^537^|^537^|^537^|^537^|^537^|^537^|^537^|^537^|^537^|^537^|^537^|^20180520^|^537^|^1^|^537^|^0
537^|^589^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^538^|^538^|^46.2101^|^46.2101^|^538^|^538^|^538^|^538^|^538^|^538^|^538^|^538^|^538^|^538^|^538^|^538^|^538^|^20180125^|^538^|^1^|^538^|^0
538^|^590^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^539^|^539^|^46.2101^|^46.2101^|^539^|^539^|^539^|^539^|^539^|^539^|^539^|^539^|^539^|^539^|^539^|^539^|^539^|^20180722^|^539^|^1^|^539^|^0
539^|^591^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^540^|^540^|^46.2101^|^46.2101^|^540^|^540^|^540^|^540^|^540^|^540^|^540^|^540^|^540^|^540^|^540^|^540^|^540^|^20180424^|^540^|^1^|^540^|^0
540^|^592^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^541^|^541^|^46.2101^|^46.2101^|^541^|^541^|^541^|^541^|^541^|^541^|^541^|^541^|^541^|^541^|^541^|^541^|^541^|^20181219^|^541^|^1^|^541^|^0
541^|^593^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^542^|^542^|^46.2101^|^46.2101^|^542^|^542^|^542^|^542^|^542^|^542^|^542^|^542^|^542^|^542^|^542^|^542^|^542^|^20180504^|^542^|^1^|^542^|^0
542^|^594^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^543^|^543^|^46.2101^|^46.2101^|^543^|^543^|^543^|^543^|^543^|^543^|^543^|^543^|^543^|^543^|^543^|^543^|^543^|^20180404^|^543^|^1^|^543^|^0
543^|^595^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^544^|^544^|^46.2101^|^46.2101^|^544^|^544^|^544^|^544^|^544^|^544^|^544^|^544^|^544^|^544^|^544^|^544^|^544^|^20180323^|^544^|^1^|^544^|^0
544^|^596^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^545^|^545^|^46.2101^|^46.2101^|^545^|^545^|^545^|^545^|^545^|^545^|^545^|^545^|^545^|^545^|^545^|^545^|^545^|^20181106^|^545^|^1^|^545^|^0
545^|^597^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^546^|^546^|^46.2101^|^46.2101^|^546^|^546^|^546^|^546^|^546^|^546^|^546^|^546^|^546^|^546^|^546^|^546^|^546^|^20181101^|^546^|^1^|^546^|^0
