memo_type^|^dwh_source_ind^|^market_code^|^dwh_valid_from^|^dwh_valid_until^|^dwh_current_flag^|^description^|^memo_type_category^|^memo_type_manual_ind^|^memo_type_system_text^|^memo_type_number_of_parameters^|^memo_type_coll_history_ind^|^memo_tip_cm_ind^|^memo_tip_act_hist_ind^|^team_db^|^location_db^|^memo_type_flex_vars_ind
2748^|^3^|^M2721^|^20190817^|^20211229^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2749^|^3^|^M2722^|^20200210^|^20211025^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2750^|^3^|^M2723^|^20190813^|^20200227^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2751^|^3^|^M2724^|^20200930^|^20190820^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2752^|^3^|^M2725^|^20181130^|^20191024^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2753^|^3^|^M2726^|^20190328^|^20200604^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2754^|^3^|^M2727^|^20220603^|^20180803^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2755^|^3^|^M2728^|^20190323^|^20210420^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2756^|^3^|^M2729^|^20180930^|^20220926^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2757^|^3^|^M2730^|^20201230^|^20190320^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2758^|^3^|^M2731^|^20221210^|^20210819^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2759^|^3^|^M2732^|^20210209^|^20181209^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2760^|^3^|^M2733^|^20210530^|^20190705^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2761^|^3^|^M2734^|^20181104^|^20181211^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2762^|^3^|^M2735^|^20190301^|^20190320^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2763^|^3^|^M2736^|^20190122^|^20191020^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2764^|^3^|^M2737^|^20210805^|^20191121^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2765^|^3^|^M2738^|^20181223^|^20210502^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2766^|^3^|^M2739^|^20190223^|^20180509^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2767^|^3^|^M2740^|^20220131^|^20201120^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2768^|^3^|^M2741^|^20190319^|^20190602^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2769^|^3^|^M2742^|^20190621^|^20190929^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2770^|^3^|^M2743^|^20191124^|^20220429^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2771^|^3^|^M2744^|^20190831^|^20190705^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2772^|^3^|^M2745^|^20201005^|^20180814^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2773^|^3^|^M2746^|^20220220^|^20191104^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2774^|^3^|^M2747^|^20221216^|^20210719^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2775^|^3^|^M2748^|^20180224^|^20180322^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2776^|^3^|^M2749^|^20190715^|^20190417^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2777^|^3^|^M2750^|^20190606^|^20220520^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2778^|^3^|^M2751^|^20221120^|^20190605^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2779^|^3^|^M2752^|^20220817^|^20181025^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2780^|^3^|^M2753^|^20211111^|^20180117^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2781^|^3^|^M2754^|^20210703^|^20220220^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2782^|^3^|^M2755^|^20200726^|^20201006^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2783^|^3^|^M2756^|^20200720^|^20200731^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2784^|^3^|^M2757^|^20210724^|^20190329^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2785^|^3^|^M2758^|^20200519^|^20221208^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2786^|^3^|^M2759^|^20191214^|^20180625^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2787^|^3^|^M2760^|^20180228^|^20180917^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2788^|^3^|^M2761^|^20210819^|^20200705^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2789^|^3^|^M2762^|^20180117^|^20180617^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2790^|^3^|^M2763^|^20190128^|^20220427^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2791^|^3^|^M2764^|^20200111^|^20190618^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2792^|^3^|^M2765^|^20180728^|^20190516^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2793^|^3^|^M2766^|^20210626^|^20210701^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2794^|^3^|^M2767^|^20221201^|^20200806^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2795^|^3^|^M2768^|^20220912^|^20191011^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2796^|^3^|^M2769^|^20220112^|^20220619^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2797^|^3^|^M2770^|^20200731^|^20181114^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2798^|^3^|^M2771^|^20190622^|^20210331^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2799^|^3^|^M2772^|^20180706^|^20181206^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2800^|^3^|^M2773^|^20180327^|^20220818^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2801^|^3^|^M2774^|^20220126^|^20180503^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2802^|^3^|^M2775^|^20181031^|^20220905^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2803^|^3^|^M2776^|^20210515^|^20220504^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2804^|^3^|^M2777^|^20220323^|^20220605^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2805^|^3^|^M2778^|^20191125^|^20201211^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2806^|^3^|^M2779^|^20221205^|^20181205^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2807^|^3^|^M2780^|^20190422^|^20210628^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2808^|^3^|^M2781^|^20210422^|^20190730^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2809^|^3^|^M2782^|^20181208^|^20210316^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2810^|^3^|^M2783^|^20220814^|^20210624^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2811^|^3^|^M2784^|^20200317^|^20200216^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2812^|^3^|^M2785^|^20190202^|^20220920^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2813^|^3^|^M2786^|^20190320^|^20200422^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2814^|^3^|^M2787^|^20211010^|^20200828^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2815^|^3^|^M2788^|^20190128^|^20200209^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2816^|^3^|^M2789^|^20181030^|^20210607^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2817^|^3^|^M2790^|^20220717^|^20180426^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2818^|^3^|^M2791^|^20210506^|^20220929^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2819^|^3^|^M2792^|^20200414^|^20200831^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2820^|^3^|^M2793^|^20211219^|^20220904^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2821^|^3^|^M2794^|^20211109^|^20201120^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2822^|^3^|^M2795^|^20220420^|^20210729^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2823^|^3^|^M2796^|^20210926^|^20210313^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2824^|^3^|^M2797^|^20180119^|^20220325^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2825^|^3^|^M2798^|^20181024^|^20221103^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2826^|^3^|^M2799^|^20220107^|^20200627^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2827^|^3^|^M2800^|^20220409^|^20190719^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2828^|^3^|^M2801^|^20220512^|^20190908^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2829^|^3^|^M2802^|^20190410^|^20220217^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2830^|^3^|^M2803^|^20210624^|^20190726^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2831^|^3^|^M2804^|^20220908^|^20200428^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2832^|^3^|^M2805^|^20210830^|^20220415^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2833^|^3^|^M2806^|^20190829^|^20210214^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2834^|^3^|^M2807^|^20210507^|^20190811^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2835^|^3^|^M2808^|^20220413^|^20201230^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2836^|^3^|^M2809^|^20190825^|^20210724^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2837^|^3^|^M2810^|^20191018^|^20190308^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2838^|^3^|^M2811^|^20211013^|^20191029^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2839^|^3^|^M2812^|^20221011^|^20190903^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2840^|^3^|^M2813^|^20210326^|^20191229^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2841^|^3^|^M2814^|^20220225^|^20190819^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2842^|^3^|^M2815^|^20191126^|^20180930^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2843^|^3^|^M2816^|^20221201^|^20210102^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2844^|^3^|^M2817^|^20201027^|^20210724^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2845^|^3^|^M2818^|^20200326^|^20210602^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2846^|^3^|^M2819^|^20200508^|^20220613^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2847^|^3^|^M2820^|^20201229^|^20180710^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2848^|^3^|^M2821^|^20220714^|^20210607^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2849^|^3^|^M2822^|^20201003^|^20180829^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2850^|^3^|^M2823^|^20190604^|^20210819^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2851^|^3^|^M2824^|^20191007^|^20210507^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2852^|^3^|^M2825^|^20180219^|^20191119^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2853^|^3^|^M2826^|^20181212^|^20190806^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2854^|^3^|^M2827^|^20200205^|^20210205^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2855^|^3^|^M2828^|^20190416^|^20200211^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2856^|^3^|^M2829^|^20190707^|^20180603^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2857^|^3^|^M2830^|^20201015^|^20180227^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2858^|^3^|^M2831^|^20181116^|^20211122^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2859^|^3^|^M2832^|^20200423^|^20180804^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2860^|^3^|^M2833^|^20210912^|^20191112^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2861^|^3^|^M2834^|^20180121^|^20201114^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2862^|^3^|^M2835^|^20200511^|^20220312^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2863^|^3^|^M2836^|^20200320^|^20180616^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2864^|^3^|^M2837^|^20200106^|^20200411^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2865^|^3^|^M2838^|^20210320^|^20220119^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2866^|^3^|^M2839^|^20210811^|^20200331^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2867^|^3^|^M2840^|^20190403^|^20190809^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2868^|^3^|^M2841^|^20190219^|^20220711^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2869^|^3^|^M2842^|^20200820^|^20191210^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2870^|^3^|^M2843^|^20220422^|^20190405^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2871^|^3^|^M2844^|^20201111^|^20220913^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2872^|^3^|^M2845^|^20180111^|^20221209^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2873^|^3^|^M2846^|^20180711^|^20211025^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2874^|^3^|^M2847^|^20210615^|^20220316^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2875^|^3^|^M2848^|^20200801^|^20200709^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2876^|^3^|^M2849^|^20190110^|^20211114^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2877^|^3^|^M2850^|^20180831^|^20210205^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2878^|^3^|^M2851^|^20220205^|^20180402^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2879^|^3^|^M2852^|^20190726^|^20200531^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2880^|^3^|^M2853^|^20220906^|^20221222^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2881^|^3^|^M2854^|^20200716^|^20211223^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2882^|^3^|^M2855^|^20201118^|^20220816^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2883^|^3^|^M2856^|^20190901^|^20221013^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2884^|^3^|^M2857^|^20180807^|^20200330^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2885^|^3^|^M2858^|^20201130^|^20220923^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2886^|^3^|^M2859^|^20200701^|^20200709^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2887^|^3^|^M2860^|^20180219^|^20180609^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2888^|^3^|^M2861^|^20210828^|^20210405^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2889^|^3^|^M2862^|^20180126^|^20191215^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2890^|^3^|^M2863^|^20210716^|^20191206^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2891^|^3^|^M2864^|^20190901^|^20210106^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2892^|^3^|^M2865^|^20191009^|^20190522^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2893^|^3^|^M2866^|^20200420^|^20200409^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2894^|^3^|^M2867^|^20180611^|^20210510^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2895^|^3^|^M2868^|^20210113^|^20200619^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2896^|^3^|^M2869^|^20190730^|^20210514^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2897^|^3^|^M2870^|^20200319^|^20190405^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2898^|^3^|^M2871^|^20190806^|^20180817^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2899^|^3^|^M2872^|^20181203^|^20211011^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2900^|^3^|^M2873^|^20180114^|^20220108^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2901^|^3^|^M2874^|^20190917^|^20211106^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2902^|^3^|^M2875^|^20220802^|^20191210^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2903^|^3^|^M2876^|^20190622^|^20200316^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2904^|^3^|^M2877^|^20191218^|^20180222^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2905^|^3^|^M2878^|^20180926^|^20201207^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2906^|^3^|^M2879^|^20200816^|^20200526^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2907^|^3^|^M2880^|^20180824^|^20180113^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2908^|^3^|^M2881^|^20180420^|^20200426^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2909^|^3^|^M2882^|^20201226^|^20210406^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2910^|^3^|^M2883^|^20210318^|^20191006^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2911^|^3^|^M2884^|^20181216^|^20200602^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2912^|^3^|^M2885^|^20191101^|^20180611^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2913^|^3^|^M2886^|^20180903^|^20180528^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2914^|^3^|^M2887^|^20220715^|^20180402^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2915^|^3^|^M2888^|^20210102^|^20220505^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2916^|^3^|^M2889^|^20180612^|^20211105^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2917^|^3^|^M2890^|^20180109^|^20200319^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2918^|^3^|^M2891^|^20210407^|^20200629^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2919^|^3^|^M2892^|^20210311^|^20210103^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2920^|^3^|^M2893^|^20220531^|^20210127^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2921^|^3^|^M2894^|^20190806^|^20190214^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2922^|^3^|^M2895^|^20201125^|^20210913^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2923^|^3^|^M2896^|^20220227^|^20210121^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2924^|^3^|^M2897^|^20181028^|^20190902^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2925^|^3^|^M2898^|^20210301^|^20210313^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2926^|^3^|^M2899^|^20200327^|^20190311^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2927^|^3^|^M2900^|^20220211^|^20200130^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
2928^|^3^|^M2901^|^20220414^|^20200511^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
