contr_id^|^contr_valid_from_dt^|^contr_valid_until_dt^|^contr_subtype_cd^|^contr_ident_type_cd^|^contr_status_dt^|^contr_status_cd^|^contr_stat_rsn_cd^|^contr_sign_dt^|^contr_receive_dt^|^contr_orig_start_dt^|^contr_pl_expire_dt^|^contr_commit_per_start_dt^|^contr_next_subsidy_dt^|^contr_last_subsidy_dt^|^has_skeleton_contract^|^customer_id
710^|^20100715^|^20230814^|^SUB^|^MSUB^|^20171014^|^Activated^|^Statusreasoncode^|^20170523^|^20170119^|^20160722^|^20230309^|^20230919^|^20230315^|^20230205^|^1^|^45189754
711^|^20110807^|^20230528^|^CON^|^SKEL^|^20170223^|^TerminatedUnkown^|^Statusreasoncode^|^20170208^|^20170410^|^20150304^|^20230216^|^20230622^|^20230311^|^20230214^|^1^|^45189755
712^|^20101012^|^20230207^|^SUB^|^SKEL^|^20170613^|^Pending^|^Statusreasoncode^|^20161122^|^20170623^|^20160903^|^20230801^|^20230716^|^20230704^|^20230618^|^1^|^45189756
713^|^20111106^|^20230526^|^SUB^|^CNPCN^|^20170419^|^Pending^|^Statusreasoncode^|^20171004^|^20170415^|^20150226^|^20230713^|^20230117^|^20221222^|^20231012^|^1^|^45189757
714^|^20110113^|^20230419^|^CON^|^CID^|^20170422^|^Activated^|^Statusreasoncode^|^20170320^|^20161203^|^20150124^|^20230916^|^20230419^|^20230930^|^20230820^|^1^|^45189758
715^|^20100408^|^20230510^|^CON^|^MSUB^|^20170218^|^Pending^|^Statusreasoncode^|^20170207^|^20170202^|^20150911^|^20230110^|^20230307^|^20221206^|^20230605^|^1^|^45189759
716^|^20101225^|^20230210^|^CON^|^SKEL^|^20161207^|^TerminatedUnkown^|^Statusreasoncode^|^20170824^|^20170313^|^20150318^|^20230106^|^20231023^|^20230906^|^20230225^|^1^|^45189760
717^|^20110506^|^20230121^|^SUB^|^CNPCN^|^20170303^|^Pending^|^Statusreasoncode^|^20171029^|^20170526^|^20150820^|^20221227^|^20231011^|^20230524^|^20230125^|^1^|^45189761
718^|^20111101^|^20231002^|^SUB^|^CID^|^20170123^|^TerminatedUnkown^|^Statusreasoncode^|^20170219^|^20170327^|^20160731^|^20231117^|^20230825^|^20230729^|^20230427^|^1^|^45189762
719^|^20100531^|^20230310^|^SUB^|^CNPCN^|^20170802^|^Activated^|^Statusreasoncode^|^20170518^|^20170330^|^20160405^|^20230123^|^20230221^|^20230715^|^20230513^|^1^|^45189763
720^|^20110308^|^20231011^|^SUB^|^CNPCN^|^20171106^|^TerminatedUnkown^|^Statusreasoncode^|^20161220^|^20170111^|^20151216^|^20221212^|^20230228^|^20230111^|^20230529^|^1^|^45189764
721^|^20110531^|^20230624^|^SUB^|^CNPCN^|^20171102^|^Activated^|^Statusreasoncode^|^20170702^|^20170611^|^20150518^|^20230722^|^20221215^|^20230621^|^20230308^|^1^|^45189765
722^|^20100630^|^20231007^|^SUB^|^CID^|^20170705^|^Activated^|^Statusreasoncode^|^20170331^|^20170414^|^20150214^|^20230608^|^20230506^|^20230723^|^20230326^|^1^|^45189766
723^|^20100411^|^20231009^|^CON^|^MSUB^|^20170719^|^TerminatedUnkown^|^Statusreasoncode^|^20170621^|^20170615^|^20160524^|^20230115^|^20230228^|^20221206^|^20221123^|^1^|^45189767
724^|^20101005^|^20230904^|^SUB^|^CID^|^20171012^|^TerminatedUnkown^|^Statusreasoncode^|^20170816^|^20170826^|^20160715^|^20230411^|^20230929^|^20230707^|^20230219^|^1^|^45189768
725^|^20110906^|^20230523^|^CON^|^SKEL^|^20170520^|^Activated^|^Statusreasoncode^|^20171107^|^20170719^|^20161111^|^20230529^|^20230725^|^20230418^|^20230108^|^1^|^45189769
726^|^20101219^|^20230504^|^CON^|^CID^|^20171104^|^TerminatedUnkown^|^Statusreasoncode^|^20170824^|^20170707^|^20151117^|^20230929^|^20230104^|^20230805^|^20230626^|^1^|^45189770
727^|^20110124^|^20221130^|^SUB^|^CID^|^20171024^|^TerminatedUnkown^|^Statusreasoncode^|^20161128^|^20170218^|^20150826^|^20230522^|^20230902^|^20231024^|^20231104^|^1^|^45189771
728^|^20100805^|^20230301^|^CON^|^SKEL^|^20170104^|^Pending^|^Statusreasoncode^|^20170619^|^20161229^|^20141227^|^20231104^|^20230207^|^20221207^|^20230923^|^1^|^45189772
729^|^20110301^|^20221217^|^SUB^|^MSUB^|^20170225^|^Activated^|^Statusreasoncode^|^20170612^|^20170208^|^20160301^|^20230503^|^20230128^|^20230821^|^20221208^|^1^|^45189773
730^|^20110128^|^20230504^|^CON^|^MSUB^|^20170408^|^Activated^|^Statusreasoncode^|^20171116^|^20170224^|^20160720^|^20231028^|^20230819^|^20230410^|^20230217^|^1^|^45189774
731^|^20100902^|^20230508^|^CON^|^MSUB^|^20170801^|^Pending^|^Statusreasoncode^|^20170715^|^20161209^|^20161105^|^20231021^|^20230526^|^20221214^|^20230314^|^1^|^45189775
732^|^20100621^|^20230630^|^CON^|^MSUB^|^20170206^|^Pending^|^Statusreasoncode^|^20170404^|^20170219^|^20160409^|^20230114^|^20230818^|^20221203^|^20230808^|^1^|^45189776
733^|^20110924^|^20230716^|^CON^|^CID^|^20170516^|^Activated^|^Statusreasoncode^|^20170110^|^20170127^|^20150305^|^20231031^|^20230929^|^20230917^|^20230919^|^1^|^45189777
734^|^20101012^|^20230919^|^CON^|^CID^|^20170706^|^Pending^|^Statusreasoncode^|^20170812^|^20170616^|^20150304^|^20230304^|^20230420^|^20221229^|^20230617^|^1^|^45189778
735^|^20100823^|^20230610^|^CON^|^SKEL^|^20170414^|^TerminatedUnkown^|^Statusreasoncode^|^20170213^|^20161210^|^20160520^|^20230716^|^20230131^|^20230323^|^20230124^|^1^|^45189779
736^|^20100809^|^20230614^|^SUB^|^MSUB^|^20170521^|^TerminatedUnkown^|^Statusreasoncode^|^20170110^|^20170120^|^20151023^|^20230720^|^20230604^|^20230611^|^20231020^|^1^|^45189780
737^|^20110830^|^20230719^|^SUB^|^CNPCN^|^20161212^|^TerminatedUnkown^|^Statusreasoncode^|^20170608^|^20170328^|^20150928^|^20230617^|^20231017^|^20230929^|^20230903^|^1^|^45189781
738^|^20110113^|^20221226^|^SUB^|^CID^|^20170626^|^Pending^|^Statusreasoncode^|^20170522^|^20170225^|^20150727^|^20230419^|^20230407^|^20231102^|^20230108^|^1^|^45189782
739^|^20100203^|^20230725^|^SUB^|^SKEL^|^20170926^|^Activated^|^Statusreasoncode^|^20171117^|^20170304^|^20160426^|^20230613^|^20231019^|^20221125^|^20221208^|^1^|^45189783
740^|^20100504^|^20230108^|^SUB^|^MSUB^|^20171108^|^Activated^|^Statusreasoncode^|^20170117^|^20170713^|^20160821^|^20230929^|^20230129^|^20230107^|^20230820^|^1^|^45189784
741^|^20110807^|^20230504^|^CON^|^CNPCN^|^20170105^|^TerminatedUnkown^|^Statusreasoncode^|^20170715^|^20170905^|^20151124^|^20230909^|^20221217^|^20221120^|^20230907^|^1^|^45189785
742^|^20101010^|^20230923^|^SUB^|^SKEL^|^20170706^|^Activated^|^Statusreasoncode^|^20171002^|^20170206^|^20150329^|^20230308^|^20221129^|^20230916^|^20230307^|^1^|^45189786
743^|^20100708^|^20221214^|^SUB^|^CNPCN^|^20170307^|^Activated^|^Statusreasoncode^|^20161214^|^20170316^|^20150216^|^20230114^|^20230805^|^20230524^|^20230831^|^1^|^45189787
744^|^20100315^|^20230112^|^CON^|^MSUB^|^20170916^|^Activated^|^Statusreasoncode^|^20170530^|^20170930^|^20150514^|^20230528^|^20230908^|^20230403^|^20230222^|^1^|^45189788
745^|^20100202^|^20230810^|^CON^|^MSUB^|^20161210^|^Activated^|^Statusreasoncode^|^20170322^|^20161214^|^20160510^|^20230504^|^20230729^|^20231111^|^20230426^|^1^|^45189789
746^|^20101129^|^20230321^|^SUB^|^CID^|^20170125^|^Activated^|^Statusreasoncode^|^20170501^|^20170131^|^20151113^|^20231016^|^20230819^|^20230603^|^20230412^|^1^|^45189790
747^|^20101017^|^20230324^|^CON^|^CNPCN^|^20171028^|^TerminatedUnkown^|^Statusreasoncode^|^20170427^|^20170820^|^20160525^|^20230703^|^20230216^|^20230128^|^20221223^|^1^|^45189791
748^|^20110405^|^20230430^|^CON^|^CNPCN^|^20161130^|^Activated^|^Statusreasoncode^|^20170820^|^20170318^|^20160215^|^20230223^|^20230421^|^20230301^|^20230817^|^1^|^45189792
749^|^20111110^|^20230731^|^SUB^|^SKEL^|^20170816^|^Activated^|^Statusreasoncode^|^20170302^|^20170516^|^20160624^|^20230331^|^20231108^|^20230604^|^20231020^|^1^|^45189793
750^|^20101210^|^20230901^|^CON^|^CNPCN^|^20170502^|^Pending^|^Statusreasoncode^|^20170910^|^20161222^|^20150620^|^20221231^|^20231025^|^20230623^|^20230729^|^1^|^45189794
751^|^20100827^|^20230226^|^SUB^|^MSUB^|^20170924^|^Pending^|^Statusreasoncode^|^20170702^|^20170507^|^20161011^|^20230725^|^20230220^|^20230321^|^20230920^|^1^|^45189795
752^|^20110508^|^20230928^|^SUB^|^SKEL^|^20170108^|^Activated^|^Statusreasoncode^|^20170607^|^20170623^|^20160725^|^20230222^|^20230717^|^20230227^|^20230408^|^1^|^45189796
753^|^20110705^|^20230405^|^SUB^|^CNPCN^|^20170709^|^TerminatedUnkown^|^Statusreasoncode^|^20170606^|^20170402^|^20151008^|^20230911^|^20230718^|^20230224^|^20231004^|^1^|^45189797
754^|^20110215^|^20231103^|^SUB^|^SKEL^|^20170214^|^Activated^|^Statusreasoncode^|^20170313^|^20170501^|^20150823^|^20231104^|^20230521^|^20231114^|^20230815^|^1^|^45189798
755^|^20100617^|^20230905^|^SUB^|^CNPCN^|^20170115^|^Activated^|^Statusreasoncode^|^20170516^|^20161228^|^20150815^|^20231103^|^20230323^|^20230402^|^20230830^|^1^|^45189799
756^|^20110531^|^20230323^|^CON^|^MSUB^|^20171030^|^Activated^|^Statusreasoncode^|^20170418^|^20170612^|^20160513^|^20230107^|^20230602^|^20230218^|^20230520^|^1^|^45189800
757^|^20110806^|^20230421^|^CON^|^CID^|^20170326^|^TerminatedUnkown^|^Statusreasoncode^|^20170216^|^20170722^|^20150328^|^20231117^|^20230927^|^20230914^|^20230227^|^1^|^45189801
758^|^20101115^|^20230512^|^CON^|^MSUB^|^20170928^|^TerminatedUnkown^|^Statusreasoncode^|^20170918^|^20170121^|^20150716^|^20221203^|^20221220^|^20230307^|^20230314^|^1^|^45189802
759^|^20101207^|^20231017^|^CON^|^MSUB^|^20170508^|^Activated^|^Statusreasoncode^|^20161219^|^20170404^|^20160216^|^20230117^|^20221124^|^20230412^|^20230208^|^1^|^45189803
760^|^20100521^|^20230613^|^SUB^|^CID^|^20170318^|^Activated^|^Statusreasoncode^|^20171025^|^20170417^|^20150502^|^20230617^|^20231008^|^20231007^|^20230524^|^1^|^45189804
761^|^20110121^|^20221129^|^CON^|^CNPCN^|^20170703^|^Activated^|^Statusreasoncode^|^20170114^|^20170917^|^20161021^|^20230502^|^20231030^|^20230227^|^20230407^|^1^|^45189805
762^|^20100819^|^20221219^|^CON^|^SKEL^|^20170503^|^Activated^|^Statusreasoncode^|^20170725^|^20170928^|^20150211^|^20221210^|^20230509^|^20230108^|^20221216^|^1^|^45189806
763^|^20110927^|^20230511^|^CON^|^MSUB^|^20171016^|^TerminatedUnkown^|^Statusreasoncode^|^20171113^|^20170202^|^20160716^|^20231029^|^20230126^|^20221204^|^20231115^|^1^|^45189807
764^|^20110705^|^20230109^|^CON^|^MSUB^|^20170125^|^TerminatedUnkown^|^Statusreasoncode^|^20170412^|^20170424^|^20150129^|^20230103^|^20230205^|^20230613^|^20231108^|^1^|^45189808
765^|^20110810^|^20230310^|^CON^|^CID^|^20171020^|^TerminatedUnkown^|^Statusreasoncode^|^20170804^|^20170925^|^20150114^|^20230307^|^20230704^|^20230614^|^20230131^|^1^|^45189809
766^|^20110405^|^20221218^|^CON^|^MSUB^|^20170604^|^Pending^|^Statusreasoncode^|^20170910^|^20170608^|^20160905^|^20230604^|^20230701^|^20221202^|^20230520^|^1^|^45189810
767^|^20110821^|^20230928^|^CON^|^MSUB^|^20170917^|^Pending^|^Statusreasoncode^|^20170201^|^20170217^|^20160206^|^20230219^|^20221230^|^20230309^|^20221208^|^1^|^45189811
768^|^20101011^|^20231101^|^CON^|^CID^|^20170212^|^Activated^|^Statusreasoncode^|^20170602^|^20170807^|^20160315^|^20230513^|^20231019^|^20230811^|^20230530^|^1^|^45189812
769^|^20110719^|^20230514^|^CON^|^CID^|^20161213^|^Activated^|^Statusreasoncode^|^20161224^|^20170910^|^20160801^|^20230620^|^20221120^|^20230319^|^20230318^|^1^|^45189813
770^|^20100607^|^20221215^|^CON^|^MSUB^|^20170104^|^Activated^|^Statusreasoncode^|^20170830^|^20170121^|^20160423^|^20230616^|^20230721^|^20230810^|^20230909^|^1^|^45189814
771^|^20110906^|^20230305^|^CON^|^CNPCN^|^20170205^|^Activated^|^Statusreasoncode^|^20170223^|^20170508^|^20150828^|^20221207^|^20231004^|^20230805^|^20230123^|^1^|^45189815
772^|^20101008^|^20231015^|^SUB^|^CNPCN^|^20171026^|^TerminatedUnkown^|^Statusreasoncode^|^20171021^|^20170121^|^20150701^|^20230111^|^20230112^|^20230630^|^20230228^|^1^|^45189816
773^|^20110817^|^20230405^|^CON^|^CID^|^20170311^|^Pending^|^Statusreasoncode^|^20170905^|^20170919^|^20151007^|^20230801^|^20221202^|^20230122^|^20230309^|^1^|^45189817
774^|^20110602^|^20230203^|^SUB^|^MSUB^|^20170727^|^Pending^|^Statusreasoncode^|^20170731^|^20170817^|^20150406^|^20230116^|^20231019^|^20221205^|^20230329^|^1^|^45189818
775^|^20110218^|^20230621^|^CON^|^SKEL^|^20170627^|^Activated^|^Statusreasoncode^|^20170922^|^20170714^|^20151019^|^20230412^|^20230125^|^20230323^|^20231112^|^1^|^45189819
776^|^20110324^|^20230130^|^CON^|^CID^|^20170523^|^Activated^|^Statusreasoncode^|^20170110^|^20171030^|^20160502^|^20230724^|^20221125^|^20230521^|^20230518^|^1^|^45189820
777^|^20110415^|^20231026^|^CON^|^CID^|^20170614^|^TerminatedUnkown^|^Statusreasoncode^|^20161207^|^20170729^|^20150925^|^20230418^|^20230415^|^20230418^|^20230520^|^1^|^45189821
778^|^20110122^|^20230219^|^SUB^|^MSUB^|^20170815^|^Pending^|^Statusreasoncode^|^20161122^|^20161217^|^20160105^|^20221230^|^20230301^|^20230510^|^20231103^|^1^|^45189822
779^|^20101228^|^20230901^|^SUB^|^CID^|^20170506^|^Activated^|^Statusreasoncode^|^20170425^|^20170408^|^20150227^|^20230818^|^20221121^|^20231020^|^20230530^|^1^|^45189823
780^|^20100517^|^20230214^|^CON^|^CID^|^20161213^|^Activated^|^Statusreasoncode^|^20170914^|^20170707^|^20151222^|^20230212^|^20230828^|^20231104^|^20231109^|^1^|^45189824
781^|^20110207^|^20231109^|^SUB^|^SKEL^|^20171026^|^Pending^|^Statusreasoncode^|^20170426^|^20170321^|^20141215^|^20230211^|^20230427^|^20230710^|^20231115^|^1^|^45189825
782^|^20110510^|^20230327^|^CON^|^CNPCN^|^20170703^|^TerminatedUnkown^|^Statusreasoncode^|^20170910^|^20170430^|^20141203^|^20230602^|^20230926^|^20230612^|^20230923^|^1^|^45189826
783^|^20110528^|^20230304^|^SUB^|^CID^|^20170821^|^Pending^|^Statusreasoncode^|^20170225^|^20170603^|^20150409^|^20230503^|^20230223^|^20230915^|^20230714^|^1^|^45189827
784^|^20110322^|^20230222^|^SUB^|^CNPCN^|^20170305^|^TerminatedUnkown^|^Statusreasoncode^|^20170416^|^20170809^|^20151227^|^20230501^|^20230524^|^20230325^|^20230428^|^1^|^45189828
785^|^20110213^|^20230203^|^SUB^|^CID^|^20170611^|^Activated^|^Statusreasoncode^|^20171028^|^20170810^|^20161003^|^20230111^|^20230311^|^20221127^|^20231016^|^1^|^45189829
786^|^20110226^|^20230409^|^SUB^|^MSUB^|^20170312^|^Activated^|^Statusreasoncode^|^20170616^|^20170906^|^20160620^|^20231001^|^20230108^|^20221129^|^20230529^|^1^|^45189830
787^|^20100420^|^20230510^|^CON^|^SKEL^|^20170801^|^Activated^|^Statusreasoncode^|^20170727^|^20170724^|^20160519^|^20230106^|^20230116^|^20230223^|^20230728^|^1^|^45189831
788^|^20110704^|^20230119^|^CON^|^CID^|^20170313^|^Activated^|^Statusreasoncode^|^20170909^|^20170605^|^20141207^|^20231001^|^20230326^|^20230122^|^20230625^|^1^|^45189832
789^|^20110520^|^20230402^|^CON^|^CID^|^20170811^|^Activated^|^Statusreasoncode^|^20161212^|^20171021^|^20150129^|^20231113^|^20230301^|^20230201^|^20230714^|^1^|^45189833
790^|^20110730^|^20230315^|^SUB^|^CNPCN^|^20161221^|^Activated^|^Statusreasoncode^|^20171009^|^20170912^|^20160902^|^20231111^|^20230307^|^20230730^|^20230602^|^1^|^45189834
791^|^20110624^|^20230510^|^CON^|^CNPCN^|^20171023^|^TerminatedUnkown^|^Statusreasoncode^|^20170301^|^20170506^|^20161003^|^20230320^|^20230907^|^20231102^|^20230212^|^1^|^45189835
792^|^20100325^|^20230202^|^SUB^|^SKEL^|^20170711^|^Activated^|^Statusreasoncode^|^20170210^|^20170414^|^20150929^|^20230617^|^20230604^|^20230505^|^20221230^|^1^|^45189836
793^|^20100517^|^20230816^|^SUB^|^MSUB^|^20170203^|^TerminatedUnkown^|^Statusreasoncode^|^20161230^|^20170528^|^20150612^|^20221208^|^20230201^|^20230502^|^20230704^|^1^|^45189837
794^|^20100430^|^20221224^|^SUB^|^SKEL^|^20170323^|^Pending^|^Statusreasoncode^|^20170519^|^20170410^|^20151206^|^20230705^|^20230222^|^20230126^|^20230201^|^1^|^45189838
795^|^20110528^|^20230408^|^SUB^|^CID^|^20170903^|^TerminatedUnkown^|^Statusreasoncode^|^20170701^|^20170824^|^20160329^|^20230903^|^20230618^|^20230903^|^20230703^|^1^|^45189839
796^|^20110814^|^20230129^|^SUB^|^MSUB^|^20170424^|^TerminatedUnkown^|^Statusreasoncode^|^20170812^|^20170509^|^20150204^|^20231016^|^20230915^|^20231018^|^20221213^|^1^|^45189840
797^|^20110910^|^20230801^|^CON^|^CID^|^20170414^|^Activated^|^Statusreasoncode^|^20170518^|^20170705^|^20150226^|^20221225^|^20230219^|^20221230^|^20230717^|^1^|^45189841
798^|^20110321^|^20231115^|^SUB^|^CID^|^20170706^|^Activated^|^Statusreasoncode^|^20170711^|^20171103^|^20141214^|^20230507^|^20230121^|^20230927^|^20230912^|^1^|^45189842
799^|^20101229^|^20230206^|^CON^|^MSUB^|^20170720^|^TerminatedUnkown^|^Statusreasoncode^|^20171027^|^20170629^|^20150707^|^20221208^|^20230128^|^20230221^|^20230716^|^1^|^45189843
800^|^20100809^|^20230615^|^CON^|^SKEL^|^20170330^|^TerminatedUnkown^|^Statusreasoncode^|^20170514^|^20170910^|^20150726^|^20230924^|^20230114^|^20231027^|^20230119^|^1^|^45189844
801^|^20101113^|^20230404^|^SUB^|^CNPCN^|^20161126^|^Pending^|^Statusreasoncode^|^20170318^|^20161201^|^20160208^|^20230830^|^20230930^|^20221216^|^20221208^|^1^|^45189845
802^|^20110719^|^20221230^|^CON^|^MSUB^|^20161208^|^Pending^|^Statusreasoncode^|^20170303^|^20170618^|^20150520^|^20230128^|^20230217^|^20231119^|^20230820^|^1^|^45189846
803^|^20100704^|^20230506^|^CON^|^CID^|^20170405^|^TerminatedUnkown^|^Statusreasoncode^|^20170516^|^20170112^|^20160619^|^20231018^|^20230613^|^20231103^|^20221204^|^1^|^45189847
804^|^20100317^|^20231110^|^SUB^|^CNPCN^|^20170324^|^Activated^|^Statusreasoncode^|^20171019^|^20170122^|^20160527^|^20230126^|^20221203^|^20230911^|^20231001^|^1^|^45189848
805^|^20100126^|^20230629^|^CON^|^MSUB^|^20161228^|^Pending^|^Statusreasoncode^|^20170328^|^20171009^|^20150717^|^20230507^|^20230318^|^20230107^|^20230307^|^1^|^45189849
806^|^20110607^|^20230407^|^SUB^|^CID^|^20170208^|^TerminatedUnkown^|^Statusreasoncode^|^20170409^|^20170920^|^20150214^|^20230425^|^20230820^|^20231022^|^20230423^|^1^|^45189850
807^|^20111011^|^20230918^|^SUB^|^MSUB^|^20170626^|^TerminatedUnkown^|^Statusreasoncode^|^20171115^|^20170103^|^20150808^|^20230710^|^20230630^|^20230116^|^20230323^|^1^|^45189851
808^|^20110913^|^20230122^|^SUB^|^CID^|^20171118^|^Activated^|^Statusreasoncode^|^20171119^|^20170513^|^20150905^|^20221213^|^20230810^|^20230612^|^20230111^|^1^|^45189852
809^|^20100602^|^20230221^|^CON^|^SKEL^|^20170920^|^Pending^|^Statusreasoncode^|^20161223^|^20161209^|^20160114^|^20230711^|^20230202^|^20230627^|^20230519^|^1^|^45189853
810^|^20100319^|^20230927^|^SUB^|^CID^|^20170130^|^Activated^|^Statusreasoncode^|^20171029^|^20170531^|^20160707^|^20230423^|^20230213^|^20230318^|^20230207^|^1^|^45189854
811^|^20110115^|^20231022^|^SUB^|^MSUB^|^20171016^|^Activated^|^Statusreasoncode^|^20170629^|^20170103^|^20141222^|^20221215^|^20221227^|^20230224^|^20230411^|^1^|^45189855
812^|^20110107^|^20230805^|^SUB^|^SKEL^|^20170311^|^Pending^|^Statusreasoncode^|^20170911^|^20170508^|^20160429^|^20230104^|^20231105^|^20230813^|^20230921^|^1^|^45189856
813^|^20100801^|^20231022^|^SUB^|^SKEL^|^20170212^|^TerminatedUnkown^|^Statusreasoncode^|^20171101^|^20170411^|^20141220^|^20221227^|^20230930^|^20230514^|^20230414^|^1^|^45189857
814^|^20100913^|^20230514^|^CON^|^CID^|^20170917^|^TerminatedUnkown^|^Statusreasoncode^|^20170202^|^20170901^|^20150523^|^20230912^|^20230319^|^20221130^|^20230307^|^1^|^45189858
815^|^20101108^|^20230710^|^SUB^|^CNPCN^|^20161230^|^TerminatedUnkown^|^Statusreasoncode^|^20171011^|^20170929^|^20150327^|^20230222^|^20230904^|^20230530^|^20230108^|^1^|^45189859
816^|^20100327^|^20230115^|^SUB^|^CID^|^20170203^|^TerminatedUnkown^|^Statusreasoncode^|^20161127^|^20171109^|^20150502^|^20230305^|^20231025^|^20230531^|^20221229^|^1^|^45189860
817^|^20101217^|^20231103^|^SUB^|^MSUB^|^20170827^|^TerminatedUnkown^|^Statusreasoncode^|^20170103^|^20170127^|^20150518^|^20230530^|^20221223^|^20230327^|^20230510^|^1^|^45189861
818^|^20101209^|^20230918^|^CON^|^CNPCN^|^20170330^|^TerminatedUnkown^|^Statusreasoncode^|^20170330^|^20170116^|^20160328^|^20221213^|^20230331^|^20230703^|^20231002^|^1^|^45189862
819^|^20100415^|^20230614^|^CON^|^CNPCN^|^20171029^|^Activated^|^Statusreasoncode^|^20170309^|^20170207^|^20160917^|^20230315^|^20230824^|^20221229^|^20230529^|^1^|^45189863
820^|^20111102^|^20230708^|^CON^|^MSUB^|^20170325^|^TerminatedUnkown^|^Statusreasoncode^|^20170623^|^20170222^|^20160831^|^20230527^|^20230417^|^20230906^|^20230212^|^1^|^45189864
821^|^20101221^|^20231105^|^SUB^|^MSUB^|^20170812^|^Pending^|^Statusreasoncode^|^20161221^|^20171018^|^20150907^|^20230307^|^20230918^|^20231001^|^20230407^|^1^|^45189865
822^|^20110406^|^20230130^|^SUB^|^MSUB^|^20161127^|^TerminatedUnkown^|^Statusreasoncode^|^20170302^|^20170520^|^20150223^|^20230510^|^20230821^|^20230918^|^20230609^|^1^|^45189866
823^|^20100712^|^20230212^|^CON^|^CNPCN^|^20170714^|^Activated^|^Statusreasoncode^|^20171101^|^20170907^|^20160313^|^20230331^|^20230420^|^20230907^|^20230301^|^1^|^45189867
824^|^20101115^|^20230509^|^CON^|^MSUB^|^20170414^|^TerminatedUnkown^|^Statusreasoncode^|^20161224^|^20170620^|^20151119^|^20230918^|^20230510^|^20230313^|^20230112^|^1^|^45189868
825^|^20111113^|^20230917^|^SUB^|^SKEL^|^20170919^|^Activated^|^Statusreasoncode^|^20161218^|^20170525^|^20151125^|^20230427^|^20230206^|^20230212^|^20230626^|^1^|^45189869
826^|^20110616^|^20230802^|^SUB^|^MSUB^|^20170224^|^TerminatedUnkown^|^Statusreasoncode^|^20171027^|^20170813^|^20160424^|^20230502^|^20230101^|^20231021^|^20230619^|^1^|^45189870
827^|^20110405^|^20230502^|^CON^|^SKEL^|^20170722^|^TerminatedUnkown^|^Statusreasoncode^|^20170603^|^20170828^|^20160714^|^20230623^|^20221130^|^20230821^|^20230409^|^1^|^45189871
828^|^20110504^|^20230916^|^CON^|^SKEL^|^20170530^|^Activated^|^Statusreasoncode^|^20170326^|^20161205^|^20160411^|^20230201^|^20230806^|^20230712^|^20230322^|^1^|^45189872
829^|^20111019^|^20230823^|^SUB^|^CID^|^20170308^|^TerminatedUnkown^|^Statusreasoncode^|^20170726^|^20170114^|^20150524^|^20230128^|^20230322^|^20230926^|^20230224^|^1^|^45189873
830^|^20110828^|^20230225^|^CON^|^CID^|^20171024^|^TerminatedUnkown^|^Statusreasoncode^|^20171110^|^20170828^|^20150712^|^20221205^|^20230405^|^20231024^|^20230724^|^1^|^45189874
831^|^20100220^|^20230609^|^CON^|^CID^|^20170914^|^TerminatedUnkown^|^Statusreasoncode^|^20171022^|^20170414^|^20161112^|^20230507^|^20230116^|^20230624^|^20230912^|^1^|^45189875
832^|^20100618^|^20230711^|^SUB^|^SKEL^|^20170410^|^Pending^|^Statusreasoncode^|^20170707^|^20161220^|^20160920^|^20230315^|^20230514^|^20231111^|^20230105^|^1^|^45189876
833^|^20111031^|^20230107^|^CON^|^SKEL^|^20170718^|^TerminatedUnkown^|^Statusreasoncode^|^20170722^|^20170323^|^20151130^|^20221215^|^20230331^|^20230812^|^20230403^|^1^|^45189877
834^|^20110617^|^20221125^|^CON^|^CID^|^20161205^|^Pending^|^Statusreasoncode^|^20170128^|^20170711^|^20150302^|^20230313^|^20231102^|^20221211^|^20230830^|^1^|^45189878
835^|^20100330^|^20231019^|^CON^|^CID^|^20161230^|^Pending^|^Statusreasoncode^|^20170504^|^20170911^|^20150607^|^20230616^|^20221204^|^20230502^|^20231007^|^1^|^45189879
836^|^20110701^|^20230516^|^CON^|^SKEL^|^20171027^|^Activated^|^Statusreasoncode^|^20170213^|^20170712^|^20160625^|^20230617^|^20230306^|^20230321^|^20230624^|^1^|^45189880
837^|^20100718^|^20231025^|^SUB^|^SKEL^|^20170927^|^TerminatedUnkown^|^Statusreasoncode^|^20170606^|^20170812^|^20160331^|^20231003^|^20230807^|^20230527^|^20230607^|^1^|^45189881
838^|^20111022^|^20221123^|^CON^|^MSUB^|^20170829^|^Pending^|^Statusreasoncode^|^20171006^|^20161219^|^20150904^|^20230303^|^20230810^|^20230323^|^20231019^|^1^|^45189882
839^|^20110720^|^20230419^|^CON^|^CID^|^20170420^|^Pending^|^Statusreasoncode^|^20170713^|^20161121^|^20150109^|^20230611^|^20230711^|^20230530^|^20230214^|^1^|^45189883
840^|^20100213^|^20230104^|^SUB^|^CID^|^20170129^|^Activated^|^Statusreasoncode^|^20170820^|^20170703^|^20160711^|^20230221^|^20230826^|^20230822^|^20230922^|^1^|^45189884
841^|^20100612^|^20230116^|^CON^|^MSUB^|^20170215^|^Pending^|^Statusreasoncode^|^20171118^|^20170627^|^20141229^|^20230204^|^20231114^|^20230617^|^20221223^|^1^|^45189885
842^|^20110625^|^20231027^|^SUB^|^MSUB^|^20170330^|^Activated^|^Statusreasoncode^|^20170722^|^20171107^|^20160224^|^20230727^|^20230419^|^20230807^|^20231013^|^1^|^45189886
