soc^|^market_code^|^discount^|^creation_date^|^discount_type^|^is_flat_discount^|^rate_source^|^to_id
2981^|^MMC^|^-4.705^|^20131026^|^GTY^|^0^|^DWH^|^3147
2982^|^MMC^|^-4.705^|^20130328^|^GTY^|^1^|^DWH^|^3148
2983^|^MMC^|^-4.705^|^20131119^|^GTY^|^1^|^DWH^|^3149
2984^|^MMC^|^-4.805^|^20130817^|^GTY^|^1^|^DWH^|^3150
2985^|^MMC^|^-4.805^|^20131029^|^GTY^|^1^|^DWH^|^3151
2986^|^MMC^|^-4.805^|^20130722^|^GTY^|^1^|^DWH^|^3152
2987^|^MMC^|^-4.705^|^20131115^|^GTY^|^0^|^DWH^|^3153
2988^|^MMC^|^-4.705^|^20130619^|^GTY^|^0^|^DWH^|^3154
2989^|^MMC^|^-4.805^|^20130520^|^GTY^|^0^|^DWH^|^3155
2990^|^MMC^|^-4.805^|^20130618^|^GTY^|^1^|^DWH^|^3156
2991^|^MMC^|^-4.705^|^20130117^|^GTY^|^1^|^DWH^|^3157
2992^|^MMC^|^-4.705^|^20130905^|^GTY^|^0^|^DWH^|^3158
2993^|^MMC^|^-4.805^|^20130617^|^GTY^|^0^|^DWH^|^3159
2994^|^MMC^|^-4.805^|^20130913^|^GTY^|^1^|^DWH^|^3160
2995^|^MMC^|^-4.805^|^20131224^|^GTY^|^0^|^DWH^|^3161
2996^|^MMC^|^-4.805^|^20130610^|^GTY^|^1^|^DWH^|^3162
2997^|^MMC^|^-4.705^|^20130304^|^GTY^|^1^|^DWH^|^3163
2998^|^MMC^|^-4.805^|^20131022^|^GTY^|^0^|^DWH^|^3164
2999^|^MMC^|^-4.805^|^20130618^|^GTY^|^1^|^DWH^|^3165
3000^|^MMC^|^-4.705^|^20130621^|^GTY^|^1^|^DWH^|^3166
3001^|^MMC^|^-4.705^|^20131205^|^GTY^|^1^|^DWH^|^3167
3002^|^MMC^|^-4.805^|^20130724^|^GTY^|^0^|^DWH^|^3168
3003^|^MMC^|^-4.805^|^20131205^|^GTY^|^1^|^DWH^|^3169
3004^|^MMC^|^-4.805^|^20130608^|^GTY^|^1^|^DWH^|^3170
3005^|^MMC^|^-4.705^|^20130510^|^GTY^|^0^|^DWH^|^3171
3006^|^MMC^|^-4.805^|^20130629^|^GTY^|^1^|^DWH^|^3172
3007^|^MMC^|^-4.705^|^20130126^|^GTY^|^0^|^DWH^|^3173
3008^|^MMC^|^-4.805^|^20130309^|^GTY^|^1^|^DWH^|^3174
3009^|^MMC^|^-4.805^|^20130525^|^GTY^|^1^|^DWH^|^3175
3010^|^MMC^|^-4.805^|^20131219^|^GTY^|^0^|^DWH^|^3176
3011^|^MMC^|^-4.705^|^20131018^|^GTY^|^0^|^DWH^|^3177
3012^|^MMC^|^-4.805^|^20131009^|^GTY^|^1^|^DWH^|^3178
3013^|^MMC^|^-4.705^|^20130520^|^GTY^|^0^|^DWH^|^3179
3014^|^MMC^|^-4.705^|^20131215^|^GTY^|^1^|^DWH^|^3180
3015^|^MMC^|^-4.705^|^20130724^|^GTY^|^1^|^DWH^|^3181
3016^|^MMC^|^-4.705^|^20130910^|^GTY^|^1^|^DWH^|^3182
3017^|^MMC^|^-4.805^|^20130815^|^GTY^|^0^|^DWH^|^3183
3018^|^MMC^|^-4.705^|^20130925^|^GTY^|^1^|^DWH^|^3184
3019^|^MMC^|^-4.705^|^20130131^|^GTY^|^1^|^DWH^|^3185
3020^|^MMC^|^-4.805^|^20130129^|^GTY^|^0^|^DWH^|^3186
3021^|^MMC^|^-4.705^|^20130831^|^GTY^|^0^|^DWH^|^3187
3022^|^MMC^|^-4.805^|^20130818^|^GTY^|^1^|^DWH^|^3188
3023^|^MMC^|^-4.805^|^20130502^|^GTY^|^0^|^DWH^|^3189
3024^|^MMC^|^-4.705^|^20130225^|^GTY^|^1^|^DWH^|^3190
3025^|^MMC^|^-4.705^|^20130411^|^GTY^|^0^|^DWH^|^3191
3026^|^MMC^|^-4.805^|^20130524^|^GTY^|^0^|^DWH^|^3192
3027^|^MMC^|^-4.705^|^20130609^|^GTY^|^0^|^DWH^|^3193
3028^|^MMC^|^-4.805^|^20131124^|^GTY^|^0^|^DWH^|^3194
3029^|^MMC^|^-4.805^|^20131024^|^GTY^|^1^|^DWH^|^3195
3030^|^MMC^|^-4.705^|^20130113^|^GTY^|^1^|^DWH^|^3196
3031^|^MMC^|^-4.805^|^20130927^|^GTY^|^0^|^DWH^|^3197
3032^|^MMC^|^-4.805^|^20130608^|^GTY^|^1^|^DWH^|^3198
3033^|^MMC^|^-4.705^|^20131128^|^GTY^|^1^|^DWH^|^3199
3034^|^MMC^|^-4.705^|^20130528^|^GTY^|^0^|^DWH^|^3200
3035^|^MMC^|^-4.805^|^20131223^|^GTY^|^0^|^DWH^|^3201
3036^|^MMC^|^-4.705^|^20130711^|^GTY^|^1^|^DWH^|^3202
3037^|^MMC^|^-4.805^|^20131201^|^GTY^|^1^|^DWH^|^3203
3038^|^MMC^|^-4.705^|^20131108^|^GTY^|^0^|^DWH^|^3204
3039^|^MMC^|^-4.705^|^20130601^|^GTY^|^1^|^DWH^|^3205
3040^|^MMC^|^-4.805^|^20130212^|^GTY^|^0^|^DWH^|^3206
3041^|^MMC^|^-4.705^|^20130108^|^GTY^|^0^|^DWH^|^3207
3042^|^MMC^|^-4.705^|^20130324^|^GTY^|^0^|^DWH^|^3208
3043^|^MMC^|^-4.705^|^20130417^|^GTY^|^0^|^DWH^|^3209
3044^|^MMC^|^-4.805^|^20130709^|^GTY^|^0^|^DWH^|^3210
3045^|^MMC^|^-4.705^|^20130131^|^GTY^|^0^|^DWH^|^3211
3046^|^MMC^|^-4.805^|^20130325^|^GTY^|^1^|^DWH^|^3212
3047^|^MMC^|^-4.705^|^20130329^|^GTY^|^1^|^DWH^|^3213
3048^|^MMC^|^-4.705^|^20131108^|^GTY^|^0^|^DWH^|^3214
3049^|^MMC^|^-4.805^|^20130721^|^GTY^|^1^|^DWH^|^3215
3050^|^MMC^|^-4.705^|^20130927^|^GTY^|^0^|^DWH^|^3216
3051^|^MMC^|^-4.805^|^20130405^|^GTY^|^1^|^DWH^|^3217
3052^|^MMC^|^-4.805^|^20131017^|^GTY^|^0^|^DWH^|^3218
3053^|^MMC^|^-4.805^|^20130613^|^GTY^|^1^|^DWH^|^3219
3054^|^MMC^|^-4.705^|^20131123^|^GTY^|^1^|^DWH^|^3220
3055^|^MMC^|^-4.705^|^20130627^|^GTY^|^1^|^DWH^|^3221
3056^|^MMC^|^-4.705^|^20130205^|^GTY^|^1^|^DWH^|^3222
3057^|^MMC^|^-4.705^|^20130219^|^GTY^|^1^|^DWH^|^3223
3058^|^MMC^|^-4.705^|^20130924^|^GTY^|^0^|^DWH^|^3224
3059^|^MMC^|^-4.705^|^20130203^|^GTY^|^1^|^DWH^|^3225
3060^|^MMC^|^-4.805^|^20130505^|^GTY^|^1^|^DWH^|^3226
3061^|^MMC^|^-4.805^|^20130421^|^GTY^|^1^|^DWH^|^3227
3062^|^MMC^|^-4.805^|^20130520^|^GTY^|^0^|^DWH^|^3228
3063^|^MMC^|^-4.705^|^20130127^|^GTY^|^1^|^DWH^|^3229
3064^|^MMC^|^-4.705^|^20130310^|^GTY^|^1^|^DWH^|^3230
3065^|^MMC^|^-4.705^|^20130825^|^GTY^|^1^|^DWH^|^3231
3066^|^MMC^|^-4.705^|^20130827^|^GTY^|^1^|^DWH^|^3232
3067^|^MMC^|^-4.705^|^20130410^|^GTY^|^1^|^DWH^|^3233
3068^|^MMC^|^-4.705^|^20130911^|^GTY^|^1^|^DWH^|^3234
3069^|^MMC^|^-4.705^|^20130212^|^GTY^|^1^|^DWH^|^3235
3070^|^MMC^|^-4.705^|^20130926^|^GTY^|^1^|^DWH^|^3236
3071^|^MMC^|^-4.705^|^20130114^|^GTY^|^1^|^DWH^|^3237
3072^|^MMC^|^-4.805^|^20130312^|^GTY^|^0^|^DWH^|^3238
3073^|^MMC^|^-4.705^|^20130803^|^GTY^|^0^|^DWH^|^3239
3074^|^MMC^|^-4.705^|^20130727^|^GTY^|^0^|^DWH^|^3240
3075^|^MMC^|^-4.705^|^20131107^|^GTY^|^1^|^DWH^|^3241
3076^|^MMC^|^-4.805^|^20130612^|^GTY^|^0^|^DWH^|^3242
3077^|^MMC^|^-4.805^|^20131208^|^GTY^|^0^|^DWH^|^3243
3078^|^MMC^|^-4.805^|^20130813^|^GTY^|^0^|^DWH^|^3244
3079^|^MMC^|^-4.705^|^20130801^|^GTY^|^1^|^DWH^|^3245
3080^|^MMC^|^-4.705^|^20130831^|^GTY^|^0^|^DWH^|^3246
3081^|^MMC^|^-4.705^|^20131101^|^GTY^|^0^|^DWH^|^3247
3082^|^MMC^|^-4.805^|^20130421^|^GTY^|^0^|^DWH^|^3248
3083^|^MMC^|^-4.805^|^20131028^|^GTY^|^0^|^DWH^|^3249
3084^|^MMC^|^-4.705^|^20130514^|^GTY^|^1^|^DWH^|^3250
3085^|^MMC^|^-4.705^|^20130819^|^GTY^|^0^|^DWH^|^3251
3086^|^MMC^|^-4.805^|^20130621^|^GTY^|^1^|^DWH^|^3252
3087^|^MMC^|^-4.805^|^20131027^|^GTY^|^1^|^DWH^|^3253
3088^|^MMC^|^-4.705^|^20131029^|^GTY^|^0^|^DWH^|^3254
3089^|^MMC^|^-4.705^|^20130405^|^GTY^|^1^|^DWH^|^3255
3090^|^MMC^|^-4.805^|^20130625^|^GTY^|^0^|^DWH^|^3256
3091^|^MMC^|^-4.805^|^20130315^|^GTY^|^0^|^DWH^|^3257
3092^|^MMC^|^-4.805^|^20130626^|^GTY^|^0^|^DWH^|^3258
3093^|^MMC^|^-4.705^|^20130816^|^GTY^|^1^|^DWH^|^3259
3094^|^MMC^|^-4.705^|^20130824^|^GTY^|^1^|^DWH^|^3260
3095^|^MMC^|^-4.705^|^20130604^|^GTY^|^1^|^DWH^|^3261
3096^|^MMC^|^-4.705^|^20130105^|^GTY^|^1^|^DWH^|^3262
3097^|^MMC^|^-4.805^|^20130514^|^GTY^|^1^|^DWH^|^3263
3098^|^MMC^|^-4.805^|^20130921^|^GTY^|^1^|^DWH^|^3264
3099^|^MMC^|^-4.705^|^20131126^|^GTY^|^0^|^DWH^|^3265
3100^|^MMC^|^-4.705^|^20130205^|^GTY^|^0^|^DWH^|^3266
3101^|^MMC^|^-4.805^|^20130210^|^GTY^|^1^|^DWH^|^3267
3102^|^MMC^|^-4.705^|^20130707^|^GTY^|^0^|^DWH^|^3268
3103^|^MMC^|^-4.805^|^20130524^|^GTY^|^1^|^DWH^|^3269
3104^|^MMC^|^-4.705^|^20131017^|^GTY^|^0^|^DWH^|^3270
3105^|^MMC^|^-4.805^|^20131118^|^GTY^|^0^|^DWH^|^3271
3106^|^MMC^|^-4.805^|^20131003^|^GTY^|^1^|^DWH^|^3272
3107^|^MMC^|^-4.705^|^20130218^|^GTY^|^1^|^DWH^|^3273
3108^|^MMC^|^-4.805^|^20131209^|^GTY^|^1^|^DWH^|^3274
3109^|^MMC^|^-4.705^|^20130617^|^GTY^|^1^|^DWH^|^3275
3110^|^MMC^|^-4.705^|^20131213^|^GTY^|^0^|^DWH^|^3276
3111^|^MMC^|^-4.805^|^20130128^|^GTY^|^1^|^DWH^|^3277
3112^|^MMC^|^-4.805^|^20130813^|^GTY^|^0^|^DWH^|^3278
3113^|^MMC^|^-4.705^|^20130508^|^GTY^|^0^|^DWH^|^3279
3114^|^MMC^|^-4.805^|^20131017^|^GTY^|^0^|^DWH^|^3280
3115^|^MMC^|^-4.705^|^20130622^|^GTY^|^1^|^DWH^|^3281
3116^|^MMC^|^-4.805^|^20130905^|^GTY^|^0^|^DWH^|^3282
3117^|^MMC^|^-4.705^|^20130306^|^GTY^|^0^|^DWH^|^3283
3118^|^MMC^|^-4.805^|^20130226^|^GTY^|^0^|^DWH^|^3284
3119^|^MMC^|^-4.805^|^20130224^|^GTY^|^1^|^DWH^|^3285
3120^|^MMC^|^-4.805^|^20130223^|^GTY^|^1^|^DWH^|^3286
3121^|^MMC^|^-4.805^|^20131130^|^GTY^|^0^|^DWH^|^3287
3122^|^MMC^|^-4.805^|^20130315^|^GTY^|^1^|^DWH^|^3288
3123^|^MMC^|^-4.805^|^20130420^|^GTY^|^1^|^DWH^|^3289
3124^|^MMC^|^-4.705^|^20130329^|^GTY^|^1^|^DWH^|^3290
3125^|^MMC^|^-4.805^|^20130927^|^GTY^|^1^|^DWH^|^3291
3126^|^MMC^|^-4.705^|^20131213^|^GTY^|^0^|^DWH^|^3292
3127^|^MMC^|^-4.705^|^20131110^|^GTY^|^0^|^DWH^|^3293
3128^|^MMC^|^-4.805^|^20130125^|^GTY^|^0^|^DWH^|^3294
3129^|^MMC^|^-4.805^|^20130107^|^GTY^|^0^|^DWH^|^3295
3130^|^MMC^|^-4.805^|^20131207^|^GTY^|^0^|^DWH^|^3296
3131^|^MMC^|^-4.805^|^20130103^|^GTY^|^1^|^DWH^|^3297
3132^|^MMC^|^-4.705^|^20131228^|^GTY^|^0^|^DWH^|^3298
3133^|^MMC^|^-4.805^|^20131026^|^GTY^|^1^|^DWH^|^3299
3134^|^MMC^|^-4.705^|^20130807^|^GTY^|^0^|^DWH^|^3300
3135^|^MMC^|^-4.705^|^20130215^|^GTY^|^0^|^DWH^|^3301
3136^|^MMC^|^-4.705^|^20130906^|^GTY^|^1^|^DWH^|^3302
3137^|^MMC^|^-4.705^|^20131121^|^GTY^|^0^|^DWH^|^3303
3138^|^MMC^|^-4.705^|^20130814^|^GTY^|^0^|^DWH^|^3304
3139^|^MMC^|^-4.805^|^20130530^|^GTY^|^0^|^DWH^|^3305
3140^|^MMC^|^-4.805^|^20130510^|^GTY^|^0^|^DWH^|^3306
3141^|^MMC^|^-4.805^|^20130703^|^GTY^|^1^|^DWH^|^3307
3142^|^MMC^|^-4.805^|^20130618^|^GTY^|^0^|^DWH^|^3308
3143^|^MMC^|^-4.705^|^20131025^|^GTY^|^0^|^DWH^|^3309
3144^|^MMC^|^-4.705^|^20130711^|^GTY^|^1^|^DWH^|^3310
3145^|^MMC^|^-4.805^|^20130411^|^GTY^|^1^|^DWH^|^3311
3146^|^MMC^|^-4.705^|^20131117^|^GTY^|^1^|^DWH^|^3312
3147^|^MMC^|^-4.805^|^20130727^|^GTY^|^0^|^DWH^|^3313
3148^|^MMC^|^-4.705^|^20131207^|^GTY^|^1^|^DWH^|^3314
3149^|^MMC^|^-4.805^|^20130318^|^GTY^|^0^|^DWH^|^3315
3150^|^MMC^|^-4.805^|^20130425^|^GTY^|^0^|^DWH^|^3316
3151^|^MMC^|^-4.705^|^20130126^|^GTY^|^0^|^DWH^|^3317
3152^|^MMC^|^-4.705^|^20131109^|^GTY^|^0^|^DWH^|^3318
3153^|^MMC^|^-4.705^|^20131230^|^GTY^|^0^|^DWH^|^3319
3154^|^MMC^|^-4.805^|^20130530^|^GTY^|^0^|^DWH^|^3320
3155^|^MMC^|^-4.805^|^20130327^|^GTY^|^0^|^DWH^|^3321
3156^|^MMC^|^-4.705^|^20131017^|^GTY^|^0^|^DWH^|^3322
3157^|^MMC^|^-4.705^|^20131109^|^GTY^|^1^|^DWH^|^3323
3158^|^MMC^|^-4.705^|^20131129^|^GTY^|^1^|^DWH^|^3324
3159^|^MMC^|^-4.705^|^20130413^|^GTY^|^1^|^DWH^|^3325
3160^|^MMC^|^-4.705^|^20130420^|^GTY^|^0^|^DWH^|^3326
3161^|^MMC^|^-4.705^|^20130811^|^GTY^|^0^|^DWH^|^3327
3162^|^MMC^|^-4.805^|^20130629^|^GTY^|^1^|^DWH^|^3328
3163^|^MMC^|^-4.805^|^20130219^|^GTY^|^0^|^DWH^|^3329
3164^|^MMC^|^-4.705^|^20130207^|^GTY^|^0^|^DWH^|^3330
3165^|^MMC^|^-4.705^|^20130324^|^GTY^|^0^|^DWH^|^3331
3166^|^MMC^|^-4.705^|^20130701^|^GTY^|^0^|^DWH^|^3332
3167^|^MMC^|^-4.805^|^20131101^|^GTY^|^1^|^DWH^|^3333
3168^|^MMC^|^-4.805^|^20130905^|^GTY^|^1^|^DWH^|^3334
3169^|^MMC^|^-4.705^|^20131007^|^GTY^|^0^|^DWH^|^3335
3170^|^MMC^|^-4.805^|^20130312^|^GTY^|^1^|^DWH^|^3336
3171^|^MMC^|^-4.805^|^20130321^|^GTY^|^1^|^DWH^|^3337
3172^|^MMC^|^-4.705^|^20130618^|^GTY^|^0^|^DWH^|^3338
3173^|^MMC^|^-4.705^|^20130313^|^GTY^|^0^|^DWH^|^3339
3174^|^MMC^|^-4.805^|^20130223^|^GTY^|^1^|^DWH^|^3340
3175^|^MMC^|^-4.705^|^20130515^|^GTY^|^1^|^DWH^|^3341
3176^|^MMC^|^-4.805^|^20130919^|^GTY^|^1^|^DWH^|^3342
3177^|^MMC^|^-4.705^|^20130128^|^GTY^|^0^|^DWH^|^3343
3178^|^MMC^|^-4.705^|^20130528^|^GTY^|^1^|^DWH^|^3344
3179^|^MMC^|^-4.805^|^20130125^|^GTY^|^1^|^DWH^|^3345
3180^|^MMC^|^-4.805^|^20130904^|^GTY^|^0^|^DWH^|^3346
3181^|^MMC^|^-4.705^|^20130611^|^GTY^|^0^|^DWH^|^3347
3182^|^MMC^|^-4.705^|^20130204^|^GTY^|^0^|^DWH^|^3348
3183^|^MMC^|^-4.805^|^20131021^|^GTY^|^1^|^DWH^|^3349
3184^|^MMC^|^-4.805^|^20131123^|^GTY^|^1^|^DWH^|^3350
3185^|^MMC^|^-4.705^|^20130813^|^GTY^|^0^|^DWH^|^3351
3186^|^MMC^|^-4.805^|^20130516^|^GTY^|^1^|^DWH^|^3352
3187^|^MMC^|^-4.805^|^20130811^|^GTY^|^0^|^DWH^|^3353
3188^|^MMC^|^-4.805^|^20131121^|^GTY^|^0^|^DWH^|^3354
3189^|^MMC^|^-4.805^|^20131106^|^GTY^|^0^|^DWH^|^3355
3190^|^MMC^|^-4.805^|^20130110^|^GTY^|^1^|^DWH^|^3356
3191^|^MMC^|^-4.705^|^20130725^|^GTY^|^0^|^DWH^|^3357
3192^|^MMC^|^-4.805^|^20130725^|^GTY^|^1^|^DWH^|^3358
3193^|^MMC^|^-4.705^|^20130128^|^GTY^|^1^|^DWH^|^3359
3194^|^MMC^|^-4.705^|^20130726^|^GTY^|^1^|^DWH^|^3360
3195^|^MMC^|^-4.705^|^20130713^|^GTY^|^1^|^DWH^|^3361
3196^|^MMC^|^-4.705^|^20131011^|^GTY^|^0^|^DWH^|^3362
3197^|^MMC^|^-4.705^|^20130729^|^GTY^|^0^|^DWH^|^3363
3198^|^MMC^|^-4.705^|^20131224^|^GTY^|^1^|^DWH^|^3364
3199^|^MMC^|^-4.705^|^20131006^|^GTY^|^1^|^DWH^|^3365
3200^|^MMC^|^-4.805^|^20130912^|^GTY^|^1^|^DWH^|^3366
3201^|^MMC^|^-4.705^|^20130825^|^GTY^|^1^|^DWH^|^3367
3202^|^MMC^|^-4.705^|^20130815^|^GTY^|^1^|^DWH^|^3368
3203^|^MMC^|^-4.805^|^20130810^|^GTY^|^0^|^DWH^|^3369
3204^|^MMC^|^-4.805^|^20130318^|^GTY^|^1^|^DWH^|^3370
3205^|^MMC^|^-4.805^|^20130523^|^GTY^|^0^|^DWH^|^3371
3206^|^MMC^|^-4.805^|^20130128^|^GTY^|^1^|^DWH^|^3372
3207^|^MMC^|^-4.805^|^20130324^|^GTY^|^1^|^DWH^|^3373
3208^|^MMC^|^-4.805^|^20130910^|^GTY^|^1^|^DWH^|^3374
3209^|^MMC^|^-4.705^|^20130901^|^GTY^|^0^|^DWH^|^3375
3210^|^MMC^|^-4.705^|^20130414^|^GTY^|^0^|^DWH^|^3376
3211^|^MMC^|^-4.705^|^20130201^|^GTY^|^0^|^DWH^|^3377
3212^|^MMC^|^-4.705^|^20130921^|^GTY^|^0^|^DWH^|^3378
3213^|^MMC^|^-4.805^|^20130622^|^GTY^|^0^|^DWH^|^3379
3214^|^MMC^|^-4.705^|^20130101^|^GTY^|^0^|^DWH^|^3380
3215^|^MMC^|^-4.805^|^20130204^|^GTY^|^0^|^DWH^|^3381
3216^|^MMC^|^-4.805^|^20130910^|^GTY^|^1^|^DWH^|^3382
3217^|^MMC^|^-4.705^|^20130215^|^GTY^|^1^|^DWH^|^3383
3218^|^MMC^|^-4.805^|^20131211^|^GTY^|^1^|^DWH^|^3384
3219^|^MMC^|^-4.805^|^20131218^|^GTY^|^0^|^DWH^|^3385
3220^|^MMC^|^-4.805^|^20131102^|^GTY^|^1^|^DWH^|^3386
3221^|^MMC^|^-4.805^|^20130302^|^GTY^|^1^|^DWH^|^3387
3222^|^MMC^|^-4.805^|^20130602^|^GTY^|^0^|^DWH^|^3388
3223^|^MMC^|^-4.705^|^20130517^|^GTY^|^0^|^DWH^|^3389
3224^|^MMC^|^-4.805^|^20130207^|^GTY^|^0^|^DWH^|^3390
3225^|^MMC^|^-4.805^|^20130926^|^GTY^|^1^|^DWH^|^3391
3226^|^MMC^|^-4.805^|^20130424^|^GTY^|^0^|^DWH^|^3392
3227^|^MMC^|^-4.805^|^20130902^|^GTY^|^1^|^DWH^|^3393
3228^|^MMC^|^-4.705^|^20130622^|^GTY^|^1^|^DWH^|^3394
3229^|^MMC^|^-4.705^|^20130810^|^GTY^|^0^|^DWH^|^3395
3230^|^MMC^|^-4.805^|^20130218^|^GTY^|^1^|^DWH^|^3396
3231^|^MMC^|^-4.805^|^20130530^|^GTY^|^1^|^DWH^|^3397
3232^|^MMC^|^-4.805^|^20130527^|^GTY^|^0^|^DWH^|^3398
3233^|^MMC^|^-4.805^|^20130830^|^GTY^|^1^|^DWH^|^3399
3234^|^MMC^|^-4.705^|^20131001^|^GTY^|^1^|^DWH^|^3400
3235^|^MMC^|^-4.705^|^20131226^|^GTY^|^1^|^DWH^|^3401
3236^|^MMC^|^-4.705^|^20131230^|^GTY^|^1^|^DWH^|^3402
3237^|^MMC^|^-4.805^|^20130130^|^GTY^|^1^|^DWH^|^3403
3238^|^MMC^|^-4.805^|^20130105^|^GTY^|^0^|^DWH^|^3404
3239^|^MMC^|^-4.705^|^20131207^|^GTY^|^0^|^DWH^|^3405
3240^|^MMC^|^-4.805^|^20131212^|^GTY^|^1^|^DWH^|^3406
3241^|^MMC^|^-4.805^|^20131015^|^GTY^|^0^|^DWH^|^3407
3242^|^MMC^|^-4.705^|^20130723^|^GTY^|^1^|^DWH^|^3408
3243^|^MMC^|^-4.805^|^20130909^|^GTY^|^1^|^DWH^|^3409
3244^|^MMC^|^-4.705^|^20130215^|^GTY^|^0^|^DWH^|^3410
3245^|^MMC^|^-4.705^|^20130512^|^GTY^|^1^|^DWH^|^3411
3246^|^MMC^|^-4.705^|^20130805^|^GTY^|^0^|^DWH^|^3412
3247^|^MMC^|^-4.705^|^20130613^|^GTY^|^1^|^DWH^|^3413
3248^|^MMC^|^-4.805^|^20131218^|^GTY^|^0^|^DWH^|^3414
3249^|^MMC^|^-4.705^|^20130523^|^GTY^|^0^|^DWH^|^3415
3250^|^MMC^|^-4.705^|^20131020^|^GTY^|^0^|^DWH^|^3416
3251^|^MMC^|^-4.805^|^20130402^|^GTY^|^1^|^DWH^|^3417
3252^|^MMC^|^-4.805^|^20130523^|^GTY^|^0^|^DWH^|^3418
3253^|^MMC^|^-4.705^|^20130211^|^GTY^|^1^|^DWH^|^3419
3254^|^MMC^|^-4.805^|^20130825^|^GTY^|^0^|^DWH^|^3420
3255^|^MMC^|^-4.805^|^20130107^|^GTY^|^1^|^DWH^|^3421
3256^|^MMC^|^-4.705^|^20131021^|^GTY^|^1^|^DWH^|^3422
3257^|^MMC^|^-4.805^|^20131125^|^GTY^|^0^|^DWH^|^3423
3258^|^MMC^|^-4.805^|^20130824^|^GTY^|^0^|^DWH^|^3424
3259^|^MMC^|^-4.805^|^20130601^|^GTY^|^0^|^DWH^|^3425
3260^|^MMC^|^-4.705^|^20131209^|^GTY^|^1^|^DWH^|^3426
3261^|^MMC^|^-4.705^|^20131118^|^GTY^|^1^|^DWH^|^3427
3262^|^MMC^|^-4.805^|^20131112^|^GTY^|^1^|^DWH^|^3428
3263^|^MMC^|^-4.705^|^20130522^|^GTY^|^0^|^DWH^|^3429
3264^|^MMC^|^-4.805^|^20130730^|^GTY^|^1^|^DWH^|^3430
3265^|^MMC^|^-4.805^|^20131129^|^GTY^|^1^|^DWH^|^3431
3266^|^MMC^|^-4.805^|^20130827^|^GTY^|^0^|^DWH^|^3432
3267^|^MMC^|^-4.805^|^20130715^|^GTY^|^0^|^DWH^|^3433
3268^|^MMC^|^-4.705^|^20131010^|^GTY^|^0^|^DWH^|^3434
3269^|^MMC^|^-4.805^|^20130416^|^GTY^|^0^|^DWH^|^3435
3270^|^MMC^|^-4.805^|^20130414^|^GTY^|^0^|^DWH^|^3436
3271^|^MMC^|^-4.705^|^20130726^|^GTY^|^0^|^DWH^|^3437
3272^|^MMC^|^-4.705^|^20131016^|^GTY^|^0^|^DWH^|^3438
3273^|^MMC^|^-4.805^|^20130402^|^GTY^|^1^|^DWH^|^3439
3274^|^MMC^|^-4.705^|^20131109^|^GTY^|^0^|^DWH^|^3440
3275^|^MMC^|^-4.705^|^20130803^|^GTY^|^1^|^DWH^|^3441
3276^|^MMC^|^-4.705^|^20130528^|^GTY^|^0^|^DWH^|^3442
3277^|^MMC^|^-4.805^|^20130617^|^GTY^|^0^|^DWH^|^3443
3278^|^MMC^|^-4.805^|^20130619^|^GTY^|^0^|^DWH^|^3444
3279^|^MMC^|^-4.805^|^20130717^|^GTY^|^1^|^DWH^|^3445
3280^|^MMC^|^-4.805^|^20131122^|^GTY^|^0^|^DWH^|^3446
3281^|^MMC^|^-4.805^|^20131201^|^GTY^|^0^|^DWH^|^3447
3282^|^MMC^|^-4.805^|^20130308^|^GTY^|^1^|^DWH^|^3448
3283^|^MMC^|^-4.805^|^20130814^|^GTY^|^0^|^DWH^|^3449
3284^|^MMC^|^-4.705^|^20130913^|^GTY^|^0^|^DWH^|^3450
3285^|^MMC^|^-4.805^|^20130925^|^GTY^|^0^|^DWH^|^3451
3286^|^MMC^|^-4.705^|^20130623^|^GTY^|^1^|^DWH^|^3452
3287^|^MMC^|^-4.705^|^20130111^|^GTY^|^1^|^DWH^|^3453
3288^|^MMC^|^-4.805^|^20130614^|^GTY^|^1^|^DWH^|^3454
3289^|^MMC^|^-4.805^|^20130430^|^GTY^|^1^|^DWH^|^3455
3290^|^MMC^|^-4.805^|^20131222^|^GTY^|^0^|^DWH^|^3456
3291^|^MMC^|^-4.705^|^20130628^|^GTY^|^1^|^DWH^|^3457
3292^|^MMC^|^-4.705^|^20130917^|^GTY^|^1^|^DWH^|^3458
3293^|^MMC^|^-4.705^|^20130327^|^GTY^|^0^|^DWH^|^3459
3294^|^MMC^|^-4.805^|^20130630^|^GTY^|^1^|^DWH^|^3460
3295^|^MMC^|^-4.805^|^20130625^|^GTY^|^1^|^DWH^|^3461
3296^|^MMC^|^-4.705^|^20131026^|^GTY^|^1^|^DWH^|^3462
3297^|^MMC^|^-4.805^|^20131011^|^GTY^|^1^|^DWH^|^3463
3298^|^MMC^|^-4.805^|^20130216^|^GTY^|^0^|^DWH^|^3464
3299^|^MMC^|^-4.805^|^20130924^|^GTY^|^1^|^DWH^|^3465
3300^|^MMC^|^-4.705^|^20130409^|^GTY^|^0^|^DWH^|^3466
3301^|^MMC^|^-4.705^|^20131127^|^GTY^|^1^|^DWH^|^3467
3302^|^MMC^|^-4.805^|^20130224^|^GTY^|^1^|^DWH^|^3468
3303^|^MMC^|^-4.805^|^20130113^|^GTY^|^0^|^DWH^|^3469
3304^|^MMC^|^-4.705^|^20131222^|^GTY^|^1^|^DWH^|^3470
